occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_135:4e8638427e0f83ca504d0e0ca0dceb10eaa8f102,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Eustigmatales;Eustigmatophyceae_2;Eustigmatales;Monodopsidaceae;Nannochloropsis;Nannochloropsis limnetica,urn:lsid:marinespecies.org:taxname:613134,Nannochloropsis limnetica,Species,ASV_135:4e8638427e0f83ca504d0e0ca0dceb10eaa8f102
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_136:53ea6203418146c339a3b763e13918a49a94adb5,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,3,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa lentillifera,no match,no match,no match,ASV_136:53ea6203418146c339a3b763e13918a49a94adb5
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_138:5b2c6f2b1d0d14d8d7a8c84c4b5c5e83a4569a95,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Rhodophyta;Florideophyceae;Gracilariales;Gracilariaceae;Gracilaria;Gracilaria spinulosa,urn:lsid:marinespecies.org:taxname:211554,Gracilaria spinulosa,Species,ASV_138:5b2c6f2b1d0d14d8d7a8c84c4b5c5e83a4569a95
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_139:60c5a09b69157d02a5397b671cf942d992c50a17,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Fucales;Phaeophyceae_5;Fucales;Sargassaceae;Sargassum;Sargassum patens,urn:lsid:marinespecies.org:taxname:494863,Sargassum patens,Species,ASV_139:60c5a09b69157d02a5397b671cf942d992c50a17
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_140:61de63098d494b58d84a41d00d17c29f4e58b565,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Nemacystus;Nemacystus decipiens,urn:lsid:marinespecies.org:taxname:214329,Nemacystus decipiens,Species,ASV_140:61de63098d494b58d84a41d00d17c29f4e58b565
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_149:878cde6db67bd91fc5d17976d1b008696600d953,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Phyllodocida;Phyllodocidae;Bergstroemia;Bergstroemia nigrimaculata,urn:lsid:marinespecies.org:taxname:333101,Bergstroemia nigrimaculata,Species,ASV_149:878cde6db67bd91fc5d17976d1b008696600d953
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_152:902ad887763d15bd6f469b80f36b0c47adf317c4,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,3,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema subsalsum,urn:lsid:marinespecies.org:taxname:149075,Skeletonema subsalsum,Species,ASV_152:902ad887763d15bd6f469b80f36b0c47adf317c4
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_153:967871415c5047801ee4267b5347c7f8e57f4361,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Laminariaceae;Laminaria;Laminaria rodriguezii,urn:lsid:marinespecies.org:taxname:145729,Laminaria rodriguezii,Species,ASV_153:967871415c5047801ee4267b5347c7f8e57f4361
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_156:a2debe87a6da1c55d8cc9521c765cc4a770dd917,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia japonica,no match,no match,no match,ASV_156:a2debe87a6da1c55d8cc9521c765cc4a770dd917
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_157:a55a29a74437041ca8fa73d31ac55a24c4818c3c,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Carassius;Carassius auratus x Megalobrama amblycephala x Carassius cuvieri,no match,no match,no match,ASV_157:a55a29a74437041ca8fa73d31ac55a24c4818c3c
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_158:a71da7926d5edb96ccbc932253afdb47dfc1c467,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,3,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Platyhelminthes;Trematoda;Diplostomida;Brauninidae;Braunina;Braunina cordiformis,urn:lsid:marinespecies.org:taxname:109170,Braunina cordiformis,Species,ASV_158:a71da7926d5edb96ccbc932253afdb47dfc1c467
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_159:aedd3a7bf427300a236ce5c595c9a2740bf58909,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Bacillariophyta;Mediophyceae;Triceratiales;Plagiogrammaceae;Psammoneis;Psammoneis japonica,urn:lsid:marinespecies.org:taxname:623384,Psammoneis japonica,Species,ASV_159:aedd3a7bf427300a236ce5c595c9a2740bf58909
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_161:b22fe212d6d895e0e6d856a0ceb5ffc16c7d16bf,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,urn:lsid:marinespecies.org:taxname:345532,Thalassiosira curviseriata,Species,ASV_161:b22fe212d6d895e0e6d856a0ceb5ffc16c7d16bf
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_165:b8d8b4d791035cc60ce444f33ddd72f0ad968d93,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Purpureocillium;Purpureocillium lilacinum,no match,no match,no match,ASV_165:b8d8b4d791035cc60ce444f33ddd72f0ad968d93
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_170:cb0995d8e5bb3b933f173199544939ae2bc8f3fd,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,4,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Candida_2;Candida alai,no match,no match,no match,ASV_170:cb0995d8e5bb3b933f173199544939ae2bc8f3fd
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_171:d4cccf40e4dac2f2c03692ce2e7d952aa8df9bd9,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Jakobida;Jakobida;Jakobida;Jakobidae;Jakoba;Jakoba bahamiensis,no match,no match,no match,ASV_171:d4cccf40e4dac2f2c03692ce2e7d952aa8df9bd9
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_174:d70350f571d8ad2183f266473f164d99e20d2e69,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidea;Gyrodactylidae;Macrogyrodactylus;Macrogyrodactylus karibae,urn:lsid:marinespecies.org:taxname:1324799,Macrogyrodactylus karibae,Species,ASV_174:d70350f571d8ad2183f266473f164d99e20d2e69
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_177:f264f73bbd01d7aee2c200afb155d0b784811ebb,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,3,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Cryptonome;Cryptonome barbada,urn:lsid:marinespecies.org:taxname:1259253,Cryptonome barbada,Species,ASV_177:f264f73bbd01d7aee2c200afb155d0b784811ebb
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_180:ff045a0910b9df10bd238d7b7306a9ce62d80493,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Getxo_G1_20200624_20201103,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Nemacystus;Nemacystus decipiens,urn:lsid:marinespecies.org:taxname:214329,Nemacystus decipiens,Species,ASV_180:ff045a0910b9df10bd238d7b7306a9ce62d80493
