occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu784,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,32,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Thraustochytrida;Thraustochytriaceae;Thraustochytriaceae (family);LAB17;Thraustochytriaceae (LAB17);LAB17 (Thraustochytriaceae (LAB17));sp. (LAB17 (Thraustochytriaceae (LAB17))),urn:lsid:marinespecies.org:taxname:22156,Thraustochytriaceae,Family,Otu784
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu764,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,6,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);Unknown Chromadorea (order) family 5,urn:lsid:marinespecies.org:taxname:731848,Chromadorea,Class,Otu764
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu768,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,5,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Mantoniella;Mantoniella (genus),urn:lsid:marinespecies.org:taxname:134532,Mantoniella,Genus,Otu768
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu306,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,18,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha (class);X (Gastrotricha (class));Gastrotricha (X (Gastrotricha (class)));XX (Gastrotricha (X (Gastrotricha (class))));Chaetonotus;Chaetonotus (strain);sp. (Chaetonotus (strain)),urn:lsid:marinespecies.org:taxname:114427,Chaetonotus,Genus,Otu306
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu300,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,124,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Haslea;Unknown Haslea species 1,urn:lsid:marinespecies.org:taxname:149210,Haslea,Genus,Otu300
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu996,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,10,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae;Group;H,urn:lsid:marinespecies.org:taxname:707553,Stephanoecidae,Family,Otu996
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu997,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,9,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Cercozoa,urn:lsid:marinespecies.org:taxname:562852,Cercozoa,Phylum,Otu997
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu994,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,7,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda;Dendronotoidea-Arminoidea-Aeolidoidea;Eubranchus;Eubranchus (genus);rustyus,urn:lsid:marinespecies.org:taxname:137954,Eubranchus,Genus,Otu994
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu995,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,9,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Ganymedidae;Heliospora1;Heliospora1 (genus);Unknown Heliospora1 (genus) species 2,urn:lsid:marinespecies.org:taxname:562688,Ganymedidae,Family,Otu995
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu162,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,8,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Pseudoperkinsidae;Pseudoperkinsidae (family);X (Pseudoperkinsidae (family));Pseudoperkinsidae (X (Pseudoperkinsidae (family)));X (Pseudoperkinsidae (X (Pseudoperkinsidae (family))));sp. (X (Pseudoperkinsidae (X (Pseudoperkinsidae (family))))),urn:lsid:marinespecies.org:taxname:1476515,Ichthyophonidae,Family,Otu162
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu165,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,113,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota,no match,no match,no match,Otu165
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu164,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,112,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);Unknown Chromadorea (order) family 1,urn:lsid:marinespecies.org:taxname:731848,Chromadorea,Class,Otu164
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu169,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,27,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda,urn:lsid:marinespecies.org:taxname:799,Nematoda,Phylum,Otu169
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu559,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,12,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage (family);X (Protaspa-lineage (family));Protaspa-lineage (X (Protaspa-lineage (family)));X (Protaspa-lineage (X (Protaspa-lineage (family))));sp. (X (Protaspa-lineage (X (Protaspa-lineage (family))))),urn:lsid:marinespecies.org:taxname:591251,Cryomonadida,Order,Otu559
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu1527,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,3,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes (class);X (Labyrinthulomycetes (class));Labyrinthulomycetes (X (Labyrinthulomycetes (class)));X (Labyrinthulomycetes (X (Labyrinthulomycetes (class))));LAB1;Labyrinthulomycetes (LAB1);X (Labyrinthulomycetes (LAB1));LAB6;Labyrinthulomycetes (LAB6);X (Labyrinthulomycetes (LAB6));LAB6 (X (Labyrinthulomycetes (LAB6)));sp. (LAB6 (X (Labyrinthulomycetes (LAB6)))),urn:lsid:marinespecies.org:taxname:449154,Labyrinthulea,Class,Otu1527
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu36,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,3928,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu36
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu952,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,2,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa (phylum);X (Centroheliozoa (phylum));Centroheliozoa (X (Centroheliozoa (phylum)));XX (Centroheliozoa (X (Centroheliozoa (phylum))));Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))));XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))));Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))))));XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))));Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))))))));XXXX (Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))))));sp. (XXXX (Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))))))),urn:lsid:marinespecies.org:taxname:341275,Centrohelida,Order,Otu952
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu951,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,12,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Araphid-pennate;Tabularia;Unknown Tabularia species 1,no match,no match,no match,Otu951
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu1014,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,2,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha (class);X (Gastrotricha (class));Gastrotricha (X (Gastrotricha (class)));XX (Gastrotricha (X (Gastrotricha (class))));Chaetonotus;Chaetonotus (strain);sp. (Chaetonotus (strain)),urn:lsid:marinespecies.org:taxname:114427,Chaetonotus,Genus,Otu1014
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu577,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,23,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Oblongichytrida;Oblongichytridiaceae;Unknown Oblongichytridiaceae family 1,no match,no match,no match,Otu577
ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1:Otu751,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_MF100_ETOH_r1,2018-07-08/2019-08-05,12,DNA sequence reads,120035,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127647,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,85G5 (http://marineregions.org/mrgid/42425),78.18833333,15.14472222,NO,Svalbard_S2,14.0,14.0,Long-Term Ecological Research Site; LHI (Low human influence); 9.3 - Subtidal Loose Rock/Pebble/Gravel,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa (phylum);X (Centroheliozoa (phylum)),urn:lsid:marinespecies.org:taxname:341275,Centrohelida,Order,Otu751
