occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu710,submergedTime,day,416,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu710,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu710,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu710,sampleAccessionNumber,,SAMEA7685729,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu710,NCBIID,,35132,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu710,NCBIScientificName,,Labyrinthulaceae,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu710,NCBITaxonRank,,family,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu710,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu710,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu528,submergedTime,day,416,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu528,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu528,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu528,sampleAccessionNumber,,SAMEA7685729,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu528,NCBIID,,589449,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu528,NCBIScientificName,,Polar-centric-Mediophyceae,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu528,NCBITaxonRank,,class,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu528,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu528,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu523,submergedTime,day,416,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu523,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu523,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu523,sampleAccessionNumber,,SAMEA7685729,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu523,NCBIID,,172820,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu523,NCBIScientificName,,Apusomonadidae,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu523,NCBITaxonRank,,family,,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu523,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu523,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu522,submergedTime,day,416,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Koster_VH2_20190527_20200716_MF500_r1:Otu522,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
