occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu746,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu746,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu746,sampleAccessionNumber,,SAMEA6663712,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu746,NCBIID,,7713,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu746,NCBIScientificName,,Ascidiacea,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu746,NCBITaxonRank,,class,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu746,fieldReplicateID,,no replicate,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu746,technicalReplicateID,,,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1430,submergedTime,day,122,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1430,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1430,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1430,sampleAccessionNumber,,SAMEA6663712,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1430,NCBIID,,106218,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1430,NCBIScientificName,,Pectinoida,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1430,NCBITaxonRank,,order,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1430,fieldReplicateID,,no replicate,,,
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1430,technicalReplicateID,,,,,
