occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu950,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu950,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu950,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu950,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu950,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu30,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu30,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu30,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu30,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu30,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu834,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu834,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu834,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu834,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu834,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1239,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1239,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1239,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1239,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1239,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2258,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2258,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2258,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2258,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2258,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2259,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2259,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2259,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2259,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2259,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1016,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1016,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1016,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1016,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1016,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu203,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu203,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu203,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu203,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu203,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu371,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu371,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu371,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu371,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu371,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu379,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu379,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu379,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu379,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu379,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu196,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu196,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu196,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu196,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu196,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu194,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu194,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu194,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu194,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu194,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu190,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu190,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu190,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu190,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu190,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu191,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu191,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu191,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu191,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu191,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu828,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu828,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu828,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu828,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu828,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1834,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1834,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1834,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1834,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu1834,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2252,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2252,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
