occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu175,NCBITaxonRank,,order,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu175,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu175,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu176,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu176,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu176,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu176,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu176,NCBIID,,31254,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu176,NCBIScientificName,,Pseudostylochus,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu176,NCBITaxonRank,,genus,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu176,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu176,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu171,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu171,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu171,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu171,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu171,NCBIID,,589444,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu171,NCBIScientificName,,Cryomonadida,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu171,NCBITaxonRank,,order,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu171,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu171,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu173,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu173,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu173,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu173,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu173,NCBIID,,2864,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu173,NCBIScientificName,,Dinophyceae,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu173,NCBITaxonRank,,class,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu173,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu173,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu520,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu520,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu520,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu520,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu520,NCBIID,,36882,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu520,NCBIScientificName,,Pyramimonas,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu520,NCBITaxonRank,,genus,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu520,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu520,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu781,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu781,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu781,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu781,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu781,NCBIID,,947094,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu781,NCBIScientificName,,Porosporidae,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu781,NCBITaxonRank,,family,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu781,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu781,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu780,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu780,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu780,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu780,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu780,NCBIID,,1109203,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu780,NCBIScientificName,,Lichomolgus,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu780,NCBITaxonRank,,genus,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu780,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu780,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu786,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu786,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu786,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu786,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu786,NCBIID,,45652,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu786,NCBIScientificName,,Giraudyopsis,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu786,NCBITaxonRank,,genus,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu786,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu786,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu307,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu307,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu307,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu307,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu307,NCBIID,,5794,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu307,NCBIScientificName,,Apicomplexa,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu307,NCBITaxonRank,,phylum,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu307,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu307,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu306,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu306,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:Otu306,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
