occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_146:2dab04d83faa2f08c67a87f8675bc29da9743119,originalScientificNameConfidenceLevel,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef,submergedTime,day,161,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef,sampleAccessionNumber,,SAMEA10020988,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef,NCBIID,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef,NCBIScientificName,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef,NCBITaxonRank,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef,fieldReplicateID,,no replicate,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef,technicalReplicateID,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef,originalScientificName,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef,originalTaxonRank,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_88:09a3e70b45663e79f9b2c9eac340d39e9f57d7ef,originalScientificNameConfidenceLevel,,,,,
